"","polyspinis_2013","polyspinis_2015","polyspinis_2017","polyspinis_2019"
"6090",25.9934953625847,6.48599566449143,42.6968209402595,7.99441967832288
"6091",2.42032964170021,2.86549516877665,3.6138601382543,28.6533172846597
"6092",10.0276147809809,1.92418846802996,8.04897042584745,2.31273195014675
"6093",0.0008244638555507,0.000326133276129879,0.00140876657159665,0.000214556297489954
"6094",101.281077714432,29.4337331238415,379.650392658167,22.3230929172973
"6095",19.5084423041971,5.24505112041048,32.610518014401,6.6944606901716
"6096",19.031569752742,5.60121213333972,31.7088798290707,7.53351953612967
"6097",1.24783995322626,0.664593853564994,0.830171216508105,6.87927629013149
"6098",2.71100419931218,1.30740321309544,1.72270885398773,13.7628099149142
"6099",19.0862181520702,6.16890337321168,31.6702037257491,8.75883268694972
"6100",1.52885538046344,1.7888552574966,1.74769529697045,21.8518161555561
"6101",0.678820784444044,0.821446731633304,0.62815642263265,11.6850442877847
"6102",13.3260282220457,5.13214708082088,27.2206199950995,4.79024509578651
"6103",10.6355508731309,1.68543629590237,6.41476239673554,2.36044802152824
"6104",0.41944396237532,0.0282421550101113,1.18215888552179,0.0170823965418184
"6105",3.31133091395216,1.47637526933897,2.01261837423216,15.8304149776931
"6106",13.5650377083053,2.11356488069557,7.1986118370555,3.00907370569245
"6107",0.0245471094982652,0.00730156965184152,0.0159433195398305,0.0147794957990723
"6108",9.91329285985398,4.54845623876603,23.9876853837827,3.03356765408685
"6109",12.4271813140885,7.08532700825414,33.5227670700319,3.6259733093917
"6110",1.76667750398182,2.39099245464139,8.95992072531759,1.00687293122014
"6111",0.000771017757776155,0.000387329962675395,0.0016088078459413,0.000231171631957534
"6112",22.4437622563315,18.2694072293797,81.3550616375254,7.55598863514738
"6113",29.0729900608974,21.9210179925651,83.9891997366876,8.61440343809067
"6114",3.93636252472606,1.32479810928399,2.11306901755701,16.5151581204335
"6115",4.13348999232542,1.29281899101416,2.15117545164433,16.2870147690331
"6116",2.52718500432999,1.04188790178812,1.47027129294096,11.4662691064911
"6117",3.41197173374634,1.30028459219289,1.89797871955115,14.5132540533066
"6118",1.04698159441836,2.55463840867951,1.26211409038155,23.8922256540643
