"","Survey","Stratum","Year","Season","Lat","Lon","Depth","Surftemp","Surfsalin","Bottemp","Botsalin","Abundance","Biomass"
"270","NEFSC","3420",1991,"SPRING",35.733333,-75.483333,19,9.3,NA,10.1,NA,8,0.4
"271","NEFSC","3390",1991,"SPRING",36.1,-75.683333,15,8.5,NA,8.4,NA,8,0.6
"272","NEFSC","3350",1991,"SPRING",37.25,-75.6,19,7.5,NA,7.5,NA,1,0.4
"273","NEFSC","3360",1991,"SPRING",37.133333,-75.766667,12,7.7,NA,7.6,NA,1,0.3
"274","NEFSC","3270",1991,"SPRING",38.266667,-75.1,12,5.5,NA,5.9,NA,1,0
"275","NEFSC","3050",1991,"SPRING",40.833333,-72.316667,28,5.6,NA,5.6,NA,1,0.1
"276","NEFSC","3280",1991,"FALL",38.116667,-75.15,14,24.2,NA,24.2,NA,1,0.3
"277","NEFSC","3270",1991,"FALL",38.383333,-75.033333,15,23.5,NA,23.1,NA,7,1.8
"278","NEFSC","3250",1991,"FALL",38.616667,-75.033333,13,23.2,NA,21.9,NA,2,0.3
"279","NEFSC","3640",1991,"FALL",42.75,-70.733333,24,11.2,NA,10.5,NA,6,2.2
"280","NEFSC","3430",1992,"SPRING",35.283333,-75.433333,14,9.6,31.137,9.73,32.46,27,5.1
"281","NEFSC","3440",1992,"SPRING",35.683333,-75.233333,29,8.78,32.652,8.15,33.511,3,1.1
"282","NEFSC","3430",1992,"SPRING",35.65,-75.433333,16,8.99,31.089,7.76,33.226,1,0
"283","NEFSC","3420",1992,"SPRING",35.616667,-75.45,12,8.89,NA,9.43,NA,122,4.8
"284","NEFSC","3410",1992,"SPRING",36.2,-75.583333,23,8.87,30.952,7.65,33.055,2,0.5
"285","NEFSC","1610",1992,"SPRING",36.366667,-75.533333,22,9.12,31.498,7.91,33.317,7,1.3
"286","NEFSC","3400",1992,"SPRING",36.45,-75.766667,18,8.33,29.973,7.01,33.911,2,0.4
"287","NEFSC","3390",1992,"SPRING",36.466667,-75.816667,10,9.06,31.294,7.11,33.289,148,9.2
"288","NEFSC","3370",1992,"SPRING",37,-75.766667,12,8.71,31.558,6.86,32.344,2,0.1
"289","NEFSC","3360",1992,"SPRING",37.116667,-75.766667,8,8.27,31.869,6.91,33.244,1,0
"290","NEFSC","3280",1992,"SPRING",38.016667,-75.2,10,6.69,31.665,6.7,31.67,1,0.3
"291","NEFSC","3320",1992,"SPRING",37.8,-75.15,19,6.32,32.58,6.36,32.674,4,1.2
"292","NEFSC","3180",1992,"SPRING",39.366667,-74.316667,10,4.77,31.865,4.78,31.862,1,0.4
"293","NEFSC","3420",1992,"FALL",35.433333,-75.466667,9,NA,NA,NA,NA,3,0.2
"294","NEFSC","3440",1992,"FALL",35.7,-75.433333,17,24.2,NA,24,NA,1,0
"295","NEFSC","3430",1992,"FALL",35.783333,-75.483333,18,NA,NA,NA,NA,1,0
"296","NEFSC","3390",1992,"FALL",36.05,-75.666667,10,23.6,NA,23.5,NA,4,0.4
"297","NEFSC","3300",1992,"FALL",37.8,-75.483333,6,22.7,NA,22.6,NA,1,0
"298","NEFSC","3090",1992,"FALL",40.566667,-73.6,10,18.18,30.988,18.13,30.938,1,0.4
"299","NEFSC","3250",1992,"FALL",38.55,-75,11,19,30.65,19.02,30.632,2,0.5
"300","NEFSC","3260",1992,"FALL",38.716667,-74.816667,14,19.14,31.21,19.13,31.203,1,0.2
"301","NEFSC","1260",1992,"FALL",42.733333,-70.516667,88,10.32,31.722,4.93,32.075,2,0.2
"302","NEFSC","3650",1992,"FALL",42.583333,-70.583333,47,10.79,31.613,8.95,32.024,2,0.8
"303","NEFSC","3430",1993,"SPRING",35.383333,-75.433333,13,11.3,33.019,11.31,32.959,2,0.3
"304","NEFSC","3430",1993,"SPRING",35.483333,-75.433333,14,8.93,31.442,9.64,32.019,2,0.3
"305","NEFSC","3420",1993,"SPRING",35.716667,-75.466667,18,7.54,31.948,13.78,34.064,1,0.2
"306","NEFSC","3400",1993,"SPRING",35.866667,-75.533333,12,7.38,30.132,14.69,34.564,2,0.4
"307","NEFSC","3400",1993,"SPRING",36.133333,-75.683333,16,6.81,29.041,6.32,30.434,21,0.5
"308","NEFSC","3390",1993,"SPRING",36.25,-75.75,13,6.67,29.295,6.03,29.669,10,0.6
"309","NEFSC","3370",1993,"SPRING",36.55,-75.783333,15,5.92,30.388,5.76,30.842,2,0.2
"310","NEFSC","1650",1993,"SPRING",36.716667,-75.616667,18,6.03,30.467,5.91,31.371,1,0.3
"311","NEFSC","3380",1993,"SPRING",36.883333,-75.65,19,5.26,28.553,5.57,30.671,13,2.5
"312","NEFSC","3360",1993,"SPRING",37.1,-75.816667,5,5.55,26.353,5.37,30.12,3,0
"313","NEFSC","3350",1993,"SPRING",37.433333,-75.483333,20,5.67,26.829,4.84,32.27,2,0.3
"314","NEFSC","3340",1993,"SPRING",37.416667,-75.566667,12,4.92,30.694,4.81,31.243,2,0.5
"315","NEFSC","3330",1993,"SPRING",37.483333,-75.6,7,5.72,30.797,5.49,30.864,2,0.4
"316","NEFSC","3280",1993,"SPRING",38.283333,-75.083333,10,3.58,29.746,3.53,29.999,6,0.2
"317","NEFSC","3420",1993,"FALL",35.483333,-75.45,15,24.2,30.975,23.97,31.979,1,0.2
"318","NEFSC","3180",1993,"FALL",39.483333,-74.25,14,16.83,31.257,14.1,32.164,1,0.4
"319","NEFSC","3360",1994,"SPRING",36.583333,-75.85,11,4.85,25.164,4.47,27.025,1,0
"320","NEFSC","3410",1994,"SPRING",35.966667,-75.416667,24,5.12,31.401,5.17,31.686,12,3.8
"321","NEFSC","3430",1994,"SPRING",35.533333,-75.4,16,6.52,28.831,5.68,30.132,88,1.5
"322","NEFSC","3440",1994,"SPRING",35.433333,-75.283333,26,7.1,29.859,6.45,31.963,3,0
"323","NEFSC","3430",1994,"SPRING",35.3,-75.416667,18,10.04,31.334,13.06,33.043,14,0.9
"324","NEFSC","7510",1994,"SPRING",35.116667,-75.433333,17,7.55,29.508,13.62,33.434,2,0.1
"325","NEFSC","7510",1994,"SPRING",35.216667,-75.583333,14,12.67,32.432,14.35,34.452,29,2.5
"326","NEFSC","7520",1994,"SPRING",35.05,-75.75,24,9.36,30.251,15,34.918,2,0.3
"327","NEFSC","3390",1994,"FALL",36.266667,-75.783333,9,22.07,29.071,20.66,32.921,1,0.2
"328","NEFSC","3250",1994,"FALL",38.666667,-74.966667,16,19.53,30.38,19.26,30.566,2,0.7
"329","NEFSC","3240",1994,"FALL",38.95,-75.033333,12,20.07,29.326,20.07,29.321,7,2.7
"330","NEFSC","3240",1994,"FALL",38.883333,-75.066667,20,19.62,31.03,19.54,31.199,3,2.1
"331","NEFSC","3340",1994,"FALL",37.316667,-75.616667,15,20.95,31.858,20.82,31.93,3,0.4
"332","NEFSC","3300",1994,"FALL",37.783333,-75.5,9,21.1,31.503,21.1,31.507,8,0.3
"333","NEFSC","3310",1994,"FALL",37.95,-75.2,15,19.68,30.952,19.66,31.02,2,0.4
"334","NEFSC","3290",1994,"FALL",38.483333,-74.85,24,20.01,30.618,18.63,31.388,2,0.5
"335","NEFSC","3150",1994,"FALL",39.8,-74.083333,11,19.36,30.967,19.35,30.958,4,0.5
"336","NEFSC","3160",1994,"FALL",39.883333,-74.066667,18,19.34,30.879,19.13,31.116,1,0
"337","NEFSC","3120",1994,"FALL",40.55,-73.866667,10,18.8,31.118,18.34,31.553,1,0
"338","NEFSC","3660",1994,"FALL",42.516667,-70.683333,63,13.04,32.19,NA,NA,1,0.4
"339","NEFSC","3360",1995,"SPRING",36.833333,-75.933333,10,6.6,NA,6.5,NA,16,0.7
"340","NEFSC","3400",1995,"SPRING",35.95,-75.55,19,6.11,32.886,6.1,32.884,2,0.7
"341","NEFSC","3390",1995,"SPRING",35.95,-75.6,16,6.4,NA,6,NA,2,0.4
"342","NEFSC","3430",1995,"SPRING",35.65,-75.416667,18,6.5,NA,6.4,NA,8,0.9
"343","NEFSC","3440",1995,"SPRING",35.633333,-75.266667,25,7.4,NA,7.2,NA,3,0.7
"344","NEFSC","3420",1995,"SPRING",35.466667,-75.466667,13,6.6,NA,6.5,NA,5,0.2
"345","NEFSC","3430",1995,"SPRING",35.333333,-75.45,16,6.8,NA,6.7,NA,2,0.1
"346","NEFSC","7520",1995,"SPRING",35.083333,-75.566667,26,8.4,NA,12.8,NA,2,0.5
"347","NEFSC","3360",1995,"SPRING",37.016667,-75.866667,11,7,NA,5.5,NA,4,0.2
"348","NEFSC","3300",1995,"SPRING",37.833333,-75.433333,9,9.5,NA,9,NA,3,0.9
"349","NEFSC","3270",1995,"SPRING",38.266667,-75.116667,10,7.4,NA,7,NA,17,10.4
"350","NEFSC","1690",1995,"SPRING",38.416667,-74.75,30,6.5,NA,6,NA,1,0.4
"351","NEFSC","3420",1995,"FALL",35.466667,-75.466667,15,NA,NA,NA,NA,8,0.8
"352","NEFSC","3360",1995,"FALL",36.866667,-75.95,9,24.92,27.944,24.94,27.962,62,2.2
"353","NEFSC","3360",1995,"FALL",37.033333,-75.883333,10,24.9,31.242,24.88,31.225,1,0
"354","NEFSC","3330",1995,"FALL",37.316667,-75.666667,11,24.36,32.379,24.31,32.343,1,0
"355","NEFSC","3310",1995,"FALL",37.8,-75.266667,16,24.15,32.197,24.16,32.198,10,3.4
"356","NEFSC","1650",1995,"FALL",37.566667,-75.15,33,23.48,32.568,23.53,32.568,3,1.2
"357","NEFSC","3290",1995,"FALL",38.2,-74.95,20,23.62,NA,23.63,NA,1,0.4
"358","NEFSC","3280",1995,"FALL",38.466667,-75.016667,14,23.55,31.753,23.52,31.749,1,0.4
"359","NEFSC","3250",1995,"FALL",38.55,-74.983333,16,23.66,31.592,23.64,31.596,1,0.5
"360","NEFSC","3240",1995,"FALL",38.916667,-75.066667,14,23.2,29.727,23.45,30.71,14,5.4
"361","NEFSC","3210",1995,"FALL",39.05,-74.733333,11,23.69,32.315,23.69,32.315,16,1.1
"362","NEFSC","3070",1995,"FALL",40.65,-73,18,20.82,31.724,20.84,31.732,1,0.5
"363","NEFSC","3060",1995,"FALL",40.716667,-72.833333,14,20.72,31.671,20.59,31.71,1,0.5
"364","NEFSC","3430",1996,"SPRING",35.533333,-75.4,17,5.69,31.88,5.68,31.879,6,2.3
"365","NEFSC","3360",1996,"SPRING",36.883333,-75.95,10,4.01,31.149,3.84,32.028,3,0.9
"366","NEFSC","1690",1996,"SPRING",38.716667,-74.15,45,5.52,33.102,4.82,33.116,1,0.1
"367","NEFSC","3300",1996,"FALL",37.816667,-75.433333,10,23.58,29.799,23.66,29.907,9,0.3
"368","NEFSC","3280",1996,"FALL",38.15,-75.133333,16,23.59,27.612,23.42,29.691,1,0.3
"369","NEFSC","3250",1996,"FALL",38.716667,-75,19,22.72,29.358,22.7,29.377,2,0.8
"370","NEFSC","3240",1996,"FALL",38.916667,-75.05,14,23.13,28.398,23.15,28.676,3,1.2
"371","NEFSC","3400",1997,"SPRING",36.433333,-75.733333,20,8.46,30.044,8.35,30.244,2,0.6
"372","NEFSC","3390",1997,"SPRING",36.466667,-75.833333,11,8.54,25.511,8.45,26.117,25,6.2
"373","NEFSC","3380",1997,"SPRING",36.566667,-75.716667,20,8.37,29.376,7.87,31.008,1,0.3
"374","NEFSC","3380",1997,"SPRING",36.7,-75.716667,20,8.43,29.18,8.06,30.816,1,0.1
"375","NEFSC","3370",1997,"SPRING",36.766667,-75.8,17,8.4,26.926,8.39,26.719,4,1.2
"376","NEFSC","3450",1997,"SPRING",41.083333,-71.566667,36,4.79,30.745,5.87,32.149,3,1.2
"377","NEFSC","1060",1997,"SPRING",40.833333,-71.366667,59,5.37,32.053,6.11,32.395,1,0.4
"378","NEFSC","1060",1997,"SPRING",40.783333,-70.733333,61,5.12,31.74,5.66,32.136,1,0.4
"379","NEFSC","3390",1997,"FALL",36.35,-75.8,12,24.18,27.613,24.2,31.313,1,0.2
"380","NEFSC","3300",1997,"FALL",37.816667,-75.316667,13,22.91,31.355,22.63,31.344,1,0
"381","NEFSC","3240",1997,"FALL",38.85,-75.05,15,22.32,30.874,22.2,30.859,5,2
"382","NEFSC","3400",1998,"SPRING",36.45,-75.783333,19,7.83,30.068,7.29,31.882,1,0.1
"383","NEFSC","3240",1998,"SPRING",38.583333,-75.033333,12,6.95,29.673,6.96,29.673,2,0.2
"384","NEFSC","3300",1998,"FALL",37.833333,-75.316667,10,23.26,30.73,23.16,30.764,3,0.2
"385","NEFSC","1650",1998,"FALL",37.883333,-75.066667,23,23.03,30.919,19.68,31.275,2,0.2
"386","NEFSC","3270",1998,"FALL",38.5,-75.033333,12,22.8,30.687,22.28,30.646,3,0.4
"387","NEFSC","3420",1999,"SPRING",35.510167,-75.442333,13,7.19,31.343,7.18,31.198,3,0.9
"388","NEFSC","3430",1999,"SPRING",35.644667,-75.438833,19,7.03,31.359,7.03,31.287,8,1.1
"389","NEFSC","3360",1999,"SPRING",36.544667,-75.841167,10,5.96,25.206,6.37,28.217,1,0.1
"390","NEFSC","3340",1999,"SPRING",37.261833,-75.684,13,5.68,30.536,5.68,30.536,58,31.5
"391","NEFSC","3270",1999,"FALL",38.241833,-75.117667,11,21.56,31.609,21.33,31.592,1,0
"392","NEFSC","3150",1999,"FALL",39.806833,-74.071,12,17.71,30.742,17.64,30.753,5,0.1
"393","NEFSC","3330",2000,"SPRING",37.177167,-75.747833,10,6.81,31.925,6.76,31.938,3,0.2
"394","NEFSC","3340",2000,"SPRING",37.217167,-75.6125,16,6.74,32.293,6.72,32.301,2,0.2
"395","NEFSC","3270",2000,"SPRING",38.210333,-75.135667,11,8.05,30.394,7.13,30.944,1,0.5
"396","NEFSC","3380",2001,"SPRING",36.895977,-75.656288,22,6.53,31.923,5.87,32.353,2,0.66
"397","NEFSC","3370",2001,"SPRING",36.850727,-75.872872,17,7.57,25.556,5.51,31.479,2,0.72
"398","NEFSC","3360",2001,"SPRING",36.94989,-76.009782,20,7.13,24.729,5.76,30.649,9,2.13
"399","NEFSC","3360",2001,"SPRING",36.698493,-75.9085,11,8,27.474,6.37,30.289,3,0.24
"400","NEFSC","3280",2001,"FALL",38.219132,-75.129288,11,22.47,31.199,20.56,31.327,1,0.056
"401","NEFSC","3210",2001,"FALL",38.953083,-74.82177,13,22.19,31.616,22.19,31.617,1,0.018
"402","NEFSC","3180",2001,"FALL",39.2915,-74.4979,10,20.56,31.708,20.5,31.706,51,0.651
"403","NEFSC","3130",2001,"FALL",40.560733,-73.783737,11,21.65,31.02,21.21,31.046,1,0.46
"404","NEFSC","3160",2002,"SPRING",39.839167,-74.019,19,5.67,32.184,5.67,32.419,7,3.24
"405","NEFSC","3150",2002,"SPRING",39.809833,-74.070667,12,6.1,32.291,6.09,32.294,3,0.99
"406","NEFSC","3430",2002,"SPRING",35.305333,-75.381667,24,10.34,32.665,10.29,32.721,1,0.31
"407","NEFSC","3420",2002,"SPRING",35.741333,-75.484167,14,9.7,32.006,9.76,32.588,1,0.08
"408","NEFSC","3390",2002,"SPRING",36.125,-75.703,14,9.63,32.062,9.49,33.079,1,0.151
"409","NEFSC","3360",2002,"SPRING",36.512333,-75.838667,11,9.43,32.675,9.44,32.805,4,1.03
"410","NEFSC","3330",2002,"SPRING",37.301333,-75.676333,10,8.99,33.027,8.86,33.063,1,0.069
"411","NEFSC","3300",2002,"SPRING",37.767167,-75.503667,10,8.6,32.648,8.59,32.686,2,0.33
"412","NEFSC","3270",2002,"SPRING",37.998,-75.2125,13,8.09,32.619,8.03,32.618,4,0.28
"413","NEFSC","3240",2002,"SPRING",38.8455,-75.049333,13,7.76,31.222,7.75,31.392,1,0.51
"414","NEFSC","3210",2002,"FALL",38.955667,-74.820167,11,23.44,31.912,23.41,31.924,20,0.173
"415","NEFSC","3120",2002,"FALL",40.408333,-73.950167,16,22.07,30.076,21.01,31.132,1433,8.759
"416","NEFSC","3090",2002,"FALL",40.555333,-73.581667,14,20.78,31.749,20.76,31.756,3,0.01
"417","NEFSC","3030",2002,"FALL",40.9725,-72.082,12,17.42,32.368,16.15,32.55,21,0.051
"418","NEFSC","3040",2002,"FALL",40.972167,-72.0205,16,17.81,32.217,14.97,32.611,1,0.001
"419","NEFSC","3270",2002,"FALL",38.261,-75.106167,12,24.14,32.009,23.98,32.014,1,0.18
"420","NEFSC","3180",2002,"FALL",39.292833,-74.5,11,22.93,31.857,17.16,32.374,1,0.67
"421","NEFSC","3160",2002,"FALL",39.878833,-74.048,19,21.38,32.032,18.09,32.31,9,3.94
"422","NEFSC","3610",2002,"FALL",42.061333,-70.2645,56,14.16,32.173,10.28,32.477,1,0.008
"423","NEFSC","7510",2003,"SPRING",35.192597,-75.617317,14,12.9,32.769,13.43,33.475,66,2.92
"424","NEFSC","3420",2003,"SPRING",35.775558,-75.499115,14,6.22,28.12,6.04,28.57,1,0.336
"425","NEFSC","3370",2003,"SPRING",36.84211,-75.90805,11,5.52,21.177,5.38,23.52,4,1.74
"426","NEFSC","1730",2003,"SPRING",39.442212,-73.244995,38,5.97,33.607,5.87,34.169,1,0.12
"427","NEFSC","1690",2003,"SPRING",38.856842,-74.279083,42,6.51,34.225,6.16,34.355,1,0.1
"428","NEFSC","3150",2003,"FALL",40.044667,-74.034833,14,20.27,30.002,19.18,31.56,18,0.13
"429","NEFSC","3130",2003,"FALL",40.1955,-73.97,17,21.05,29.143,19.35,31.63,13,0.064
"430","NEFSC","3130",2003,"FALL",40.404667,-73.946667,14,20.42,28.557,19.79,30.723,5,0.044
"431","NEFSC","3060",2003,"FALL",40.6775,-72.982833,12,19.77,31.594,19.75,31.587,1,0.019
"432","NEFSC","3390",2003,"FALL",36.028667,-75.642833,13,21.74,27.88,22.07,30.75,2,0.303
"433","NEFSC","3400",2003,"FALL",36.472833,-75.7365,19,21.35,27.912,21.79,31.395,1,0.138
"434","NEFSC","3350",2003,"FALL",37.268667,-75.601,18,20.93,30.674,20.94,31.25,1,0.158
"435","NEFSC","3270",2003,"FALL",38.252333,-75.111833,12,19.38,31.022,19.39,31.031,1,0.034
"436","NEFSC","3180",2003,"FALL",39.186333,-74.635167,12,18.34,30.712,18.08,30.953,2,0.026
"437","NEFSC","3180",2003,"FALL",39.226,-74.5925,10,17.87,30.827,17.87,30.874,64,0.605
"438","NEFSC","3390",2004,"SPRING",35.942833,-75.588833,18,5.46,32.65,5.35,33.051,2,0.59
"439","NEFSC","7520",2004,"SPRING",34.984833,-75.8405,22,9.61,32.077,16.65,35.325,1,0.37
"440","NEFSC","3310",2004,"SPRING",37.785,-75.244667,22,5.26,32.193,5.26,32.265,1,0.4
"441","NEFSC","3210",2004,"FALL",38.938978,-74.81068,12,23.3,31.217,23.32,31.219,1,0.52
"442","NEFSC","3220",2004,"FALL",38.971345,-74.722678,13,23.18,31.196,23.15,31.2,1,0.4
"443","NEFSC","3180",2004,"FALL",39.526803,-74.239578,10,20.93,29.827,20.94,29.826,9,0.073
"444","NEFSC","3370",2005,"SPRING",36.90229,-75.936455,15,4.3,23.679,4.6,30.363,9,3.3
"445","NEFSC","7520",2005,"SPRING",35.064282,-75.49843,26,7.42,30.882,10.96,32.882,21,5
"446","NEFSC","7510",2005,"SPRING",35.14929,-75.686773,18,8.35,30.873,9.09,32.225,5,0.18
"447","NEFSC","3430",2005,"SPRING",35.218562,-75.416262,21,8.89,31.32,8.64,31.423,3,0.1
"448","NEFSC","3420",2005,"SPRING",35.482197,-75.456423,12,6.52,30.227,6.54,30.235,115,36.36
"449","NEFSC","3440",2005,"SPRING",35.73929,-75.243642,34,6.45,31.325,7.79,33.172,1,0.5
"450","NEFSC","3400",2005,"SPRING",36.14602,-75.704022,17,5.78,30.369,5.26,32.151,26,9.66
"451","NEFSC","3060",2005,"FALL",40.803992,-72.566898,11,21.58,30.769,18.9,31.099,1,0.003
"452","NEFSC","3330",2005,"FALL",37.41095,-75.630667,11,23.96,31.188,24.01,31.178,4,0.117
"453","NEFSC","3580",2005,"FALL",41.7562,-70.335033,15,10.82,31.028,10.83,31.045,10,0.053
"454","NEFSC","3630",2005,"FALL",42.696183,-70.6852,23,10.44,29.425,10.74,31.245,1,0.008
"455","NEFSC","3420",2006,"SPRING",35.48395,-75.454667,12,13.05,33.074,13.14,33.434,26,2.5
"456","NEFSC","3240",2006,"SPRING",38.862083,-75.0803,38,6.78,27.628,6.48,30.652,3,0.069
"457","NEFSC","1050",2006,"SPRING",41.239417,-71.103767,44,4.98,32.19,5.96,32.674,1,0.358
"458","NEFSC","3300",2006,"FALL",37.604525,-75.564597,10,22.17,31.125,22.01,31.118,1,0.033
"459","NEFSC","3280",2006,"FALL",38.05439,-75.013208,20,21.82,30.594,21.83,30.607,1,0.18
"460","NEFSC","3290",2006,"FALL",38.184737,-74.912278,23,21.46,31.272,21.49,31.28,1,0.313
"461","NEFSC","1690",2006,"FALL",38.726235,-74.648655,28,21.03,30.64,20.3,31.075,1,0.49
"462","NEFSC","3210",2006,"FALL",38.956545,-74.81991,11,20.97,30.047,20.91,30.055,1,0.24
"463","NEFSC","3180",2006,"FALL",39.190935,-74.631572,12,21.14,30.16,20.77,30.207,31,0.52
"464","NEFSC","3150",2006,"FALL",39.782105,-74.076547,11,21.06,30.091,20.63,30.102,7,0.615
"465","NEFSC","3090",2006,"FALL",40.588633,-73.445045,11,21.22,30.147,19.99,30.833,9,0.051
"466","NEFSC","3070",2006,"FALL",40.725465,-72.822383,16,20.11,25.432,20.04,NA,1,0.46
"467","NEFSC","3430",2007,"SPRING",35.604013,-75.436665,15,7.26,27.662,6.91,32.054,11,0.8
"468","NEFSC","3440",2007,"SPRING",35.680233,-75.24317,29,7.41,28.138,11.21,34.15,18,5.78
"469","NEFSC","3420",2007,"SPRING",35.714045,-75.472132,15,7.89,26.72,6.73,32.193,13,2.36
"470","NEFSC","3390",2007,"SPRING",36.045162,-75.65548,13,7.44,27.948,6.54,30.53,6,0.058
"471","NEFSC","3250",2007,"FALL",38.61336,-75.011172,13,24.5,31.149,24.52,31.15,2,0.62
"472","NEFSC","3360",2007,"FALL",36.939537,-76.003067,13,26.42,26.311,25.96,28.419,2,0.18
"473","NEFSC","3160",2007,"FALL",40.156497,-74.002972,16,NA,NA,NA,NA,9,0.18
"474","NEFSC","3190",2007,"FALL",39.239055,-74.566043,12,20.27,31.438,20.05,31.459,1,0.22
"475","NEFSC","3220",2007,"FALL",39.058735,-74.702373,12,20.96,31.447,20.95,31.463,1,0.38
"476","NEFSC","3230",2007,"FALL",39.023815,-74.584818,16,21.34,31.502,21.17,31.501,7,2.82
"477","NEFSC","1690",2007,"FALL",38.892473,-74.544197,21,21.06,31.54,20.97,31.691,1,0.383
"478","NEFSC","3260",2007,"FALL",38.528493,-74.844657,20,21.62,31.778,21.54,31.854,1,0.32
"479","NEFSC","3090",2007,"FALL",40.554823,-73.636135,11,20.88,30.991,20.82,31.069,2,0.008
"480","NEFSC","3030",2008,"SPRING",40.857463,-72.372182,15,4.85,31.73,4.83,31.743,1,0.005
"481","NEFSC","3070",2008,"SPRING",40.701827,-72.887715,18,5.13,31.482,5.12,31.488,1,0.004
"482","NEFSC","3100",2008,"SPRING",40.598128,-73.278638,17,5.65,30.681,5.71,30.856,3,0.008
"483","NEFSC","3120",2008,"SPRING",40.442765,-73.94003,14,5.79,24.138,6.16,31.921,65,22.488
"484","NEFSC","3130",2008,"SPRING",40.34268,-73.935407,15,5.84,31.485,5.95,31.715,1,0.46
"485","NEFSC","3240",2008,"SPRING",38.92188,-74.857062,11,6.02,25.755,6.09,27.345,17,0.173
"486","NEFSC","3240",2008,"SPRING",38.739918,-75.065498,12,6.4,28.762,6.36,28.766,1,0.006
"487","NEFSC","3360",2008,"SPRING",36.889818,-75.956145,8,10.63,24.344,10.63,24.655,5,0.2
"488","NEFSC","3400",2008,"SPRING",36.336467,-75.7729,15,NA,NA,NA,NA,1,0.32
"489","NEFSC","3390",2008,"SPRING",36.362533,-75.80185,10,10.61,26.96,10.61,26.938,1,0.249
"490","NEFSC","3400",2008,"SPRING",36.460383,-75.810887,14,NA,NA,NA,NA,5,1.5
"491","NEFSC","3270",2008,"SPRING",38.253683,-75.11015,11,7.88,29.591,7.87,29.592,6,0.033
"492","NEFSC","3300",2008,"FALL",37.828353,-75.432763,9,23.86,31.571,23.87,31.573,1,0.038
"493","NEFSC","3340",2008,"FALL",37.322923,-75.595342,14,NA,NA,NA,NA,1,0.077
"494","NEFSC","3280",2008,"FALL",38.130437,-75.041942,19,NA,NA,NA,NA,1,0.223
"495","NEFSC","3250",2008,"FALL",38.566708,-74.967197,16,NA,NA,NA,NA,2,0.6
"496","NEFSC","3160",2008,"FALL",39.654812,-74.097708,13,NA,NA,NA,NA,2,0.66
"497","NEFSC","3290",2009,"SPRING",38.202168,-75.009415,21,4.79,31.352,4.55,31.691,1723,666.87
"498","NEFSC","3290",2009,"SPRING",38.345203,-74.873398,21,4.84,31.521,4.38,32.011,11,4.37
"499","NEFSC","1690",2009,"SPRING",38.894592,-74.438495,30,4.33,32.625,4.32,32.631,1,0.361
"500","NEFSC","1690",2009,"SPRING",38.734283,-74.129082,47,5.61,33.569,5.84,33.667,3,1.21
"501","NEFSC","3260",2009,"FALL",38.559887,-74.870477,24,21.54,30.547,21.38,30.625,164,52.032
"502","NEFSC","3440",2010,"SPRING",35.687282,-75.385613,27,4.89,29.037,4.86,31.825,609,22.56
"503","NEFSC","3440",2010,"SPRING",35.519332,-75.3015,26,4.78,30.185,5.21,32.663,2,0.09
"504","NEFSC","8500",2010,"SPRING",35.01693,-75.465245,49,5.16,31.315,12.44,34.095,1,0.12
"505","NEFSC","8500",2010,"SPRING",34.806593,-76.026783,32,8.76,32.698,14.88,35.13,1,0.342
"506","NEFSC","8510",2010,"SPRING",35.03798,-75.286627,87,5.78,31.794,6.81,33.997,39,10.42
"507","NEFSC","3650",2010,"FALL",42.345087,-70.70531,42,8.56,32.282,9.02,32.579,1,0.02
"508","NEFSC","3410",2011,"FALL",36.226178,-75.609012,26,24.42,28.003,20.89,32.272,1,0.14
"509","NEFSC","3260",2011,"FALL",38.682155,-74.912803,23,20.73,29.268,20.27,30.537,2,0.673
"510","NEFSC","3260",2011,"FALL",38.677008,-74.917148,22,20.57,29.79,20.47,30.359,1,0.325
"511","NEFSC","3230",2011,"FALL",39.061937,-74.526777,19,19.94,30.554,19.94,30.552,4,1.35
"512","NEFSC","3380",2012,"SPRING",37.079482,-75.665837,18,8.99,31.95,8.93,32.278,1,0.387
"513","NEFSC","3440",2012,"SPRING",35.731083,-75.39809,26,10.84,32.495,13.66,33.74,31,2.369
"514","NEFSC","3440",2012,"SPRING",35.691522,-75.4239,23,10.52,31.53,12.88,33.328,1,0.155
"515","NEFSC","3440",2012,"SPRING",35.596068,-75.283645,24,13.14,33.097,16.76,35.015,3,0.264
"516","NEFSC","3290",2012,"SPRING",38.405827,-74.894882,20,9.6,31.485,8.41,32.552,4,1.363
"517","NEFSC","3290",2012,"FALL",38.25918,-74.948347,16,21.72,31.627,21.84,31.86,10,2.826
"518","NEFSC","3290",2012,"FALL",38.481992,-74.885327,23,22.5,32.292,22.51,32.28,1,0.264
"519","NEFSC","3230",2012,"FALL",39.069315,-74.533683,18,21.75,32.156,21.52,32.16,19,6.751
"520","NEFSC","3230",2012,"FALL",39.164758,-74.465393,20,22.26,32.267,19.7,32.202,2,0.73
"521","NEFSC","7520",2013,"SPRING",35.075325,-75.53312,25,15.4,34.263,15.91,34.771,4,0.18
"522","NEFSC","8500",2013,"SPRING",35.428402,-75.046028,37,7.82,32.516,14.02,34.877,1,0.279
"523","NEFSC","3440",2013,"SPRING",35.677915,-75.242807,33,6.71,32.517,6.66,33.243,32,8.748
"524","NEFSC","3440",2013,"SPRING",35.687497,-75.310827,24,6.96,31.924,6.49,32.073,11,2.75
